PID,YearBuilt,YearRemodel,VeneerExterior,BsmtFinTp,BsmtFinSqft,BsmtUnfinSqft,HeatingQC,FstFlrSqft,SecFlrSqft,AbvGrndLiving,FullBathBsmt,HalfBathHouse,FullBathHouse,BdrmAbvGrnd,RmAbvGrnd,Fireplaces,GarageTp,GarageCars,GarageArea,WdDckSqft,OpenPrchSqft,SalePrice
0534430050,1934,1950,0,1,574,242,3,816,0,816,1,0,1,2,4,1,3,1,240,228,0,129800
0534430110,1954,1954,0,1,486,522,2,1008,0,1008,0,0,1,2,4,1,3,1,275,0,0,137000
0534431030,1947,1950,0,0,0,938,3,1043,0,1043,0,0,1,2,5,1,1,1,273,125,48,137000
0534451050,1946,1950,0,1,384,363,1,774,456,1230,1,1,1,3,5,0,1,1,305,0,57,121600
0534451120,1923,1958,0,0,0,440,1,869,0,869,0,0,1,2,4,0,0,0,0,0,0,85500
0534451130,1926,1953,108,0,0,600,2,747,0,747,0,0,1,1,5,0,1,2,528,0,0,79900
0534453150,1908,1991,0,0,0,504,2,936,316,1252,0,0,1,3,5,0,3,2,576,104,0,127000
0534455080,1961,1990,0,1,915,336,1,1433,0,1433,1,0,1,3,7,1,3,2,441,144,0,161000
0534475160,1952,1952,150,1,40,1404,3,1624,0,1624,1,0,1,2,6,1,3,1,240,0,40,146500
0534476100,1951,1951,144,1,996,60,3,1216,0,1216,1,0,1,3,7,0,3,1,280,0,0,135000
0534477030,1951,1951,44,1,756,1380,1,2136,0,2136,0,0,2,4,7,0,1,2,528,0,30,137900
0534479130,1941,1950,0,1,403,238,1,958,620,1578,1,0,1,3,5,2,3,1,240,0,0,133000
0534479240,1949,1973,0,0,0,704,2,1024,704,1728,0,1,1,3,7,1,3,1,234,245,60,137000
0534479300,1954,1975,0,1,486,450,1,936,0,936,0,0,1,2,5,0,3,1,240,0,0,121000
0535103070,1964,1964,0,1,939,307,1,1246,0,1246,1,0,1,3,6,2,3,2,441,0,69,172000
0535105160,1961,1961,203,1,600,635,1,1235,0,1235,0,0,1,2,6,0,3,2,480,0,0,98600
0535125060,1966,1966,309,1,445,479,3,1216,941,2157,0,1,2,4,8,2,3,2,487,105,66,226000
0535150240,1954,1954,0,1,812,124,1,1128,0,1128,0,0,1,2,5,0,3,1,286,0,0,118000
0535150300,1918,1990,0,1,1036,140,2,1360,1360,3112,1,0,2,4,8,1,1,2,795,0,16,235000
0535151080,1963,1963,332,0,0,1008,1,1008,0,1008,0,0,1,2,5,0,3,2,430,0,0,135000
0535152070,1959,1959,128,1,748,102,1,1144,0,1144,1,0,1,3,6,1,3,1,796,86,0,143000
0535152280,1957,1957,0,1,623,556,2,1364,0,1364,0,1,1,3,6,1,3,1,331,0,60,132000
0535176050,1960,1960,175,1,565,818,1,1383,0,1383,0,1,1,3,7,0,3,1,292,0,45,145250
0535177100,1958,1958,632,1,203,918,3,1336,0,1336,0,1,1,3,7,1,3,2,488,80,0,162000
0535179050,1957,1957,0,1,895,197,1,1092,0,1092,1,0,1,2,6,1,3,1,299,268,0,141000
0535180020,1956,1994,0,1,914,210,3,1124,0,1124,1,0,1,3,6,1,3,1,353,0,211,153000
0535180070,1957,1996,64,1,360,710,1,1236,0,1236,0,0,1,2,6,1,3,1,447,0,0,134450
0535301150,1954,2000,176,1,824,226,3,1050,0,1050,1,0,1,3,6,0,3,1,286,0,0,156000
0535303050,1954,1954,0,0,0,1367,3,1375,0,1375,0,0,1,2,5,1,3,2,451,0,30,140000
0535304020,1952,2003,0,1,658,350,3,1008,0,1008,1,0,1,2,4,0,3,1,280,0,154,139500
0535305120,1951,1951,522,0,0,216,1,1575,0,1575,0,1,1,2,5,1,3,2,400,0,0,155000
0535325130,1956,1956,0,1,271,30,3,1145,0,1145,0,0,1,3,6,0,1,2,684,0,0,127000
0535325340,1956,1956,0,1,488,517,3,1005,0,1005,0,0,1,2,6,1,3,1,319,0,0,133500
0535325350,1955,1955,0,1,144,0,2,1056,0,1056,1,1,1,3,6,0,3,1,300,0,0,125000
0535325450,1951,1991,0,1,741,143,3,884,0,884,1,0,1,2,4,0,3,1,270,0,0,142000
0535327210,1956,2001,0,1,494,521,2,1384,0,1384,1,0,1,2,6,0,3,2,896,75,0,159000
0535354130,1947,1950,0,0,0,784,3,900,412,1312,0,1,1,3,6,0,1,2,649,0,28,127000
0535355100,1924,1950,0,1,617,0,2,865,445,1310,0,0,2,2,6,0,3,1,398,0,0,112000
0535375040,1930,2001,0,0,0,713,3,713,0,713,0,0,1,2,5,0,1,1,371,0,75,99800
0535376090,1954,2000,0,1,415,418,3,833,0,833,0,0,1,2,4,0,1,1,326,0,0,117000
0535376100,1921,1968,0,0,0,1073,3,1073,0,1073,0,0,1,2,4,0,1,1,326,0,0,108480
0535377070,1929,1950,0,0,0,715,0,715,0,715,0,0,1,2,4,0,1,2,660,0,0,68000
0535377100,1900,1998,0,0,0,448,3,448,272,720,0,0,1,1,5,0,3,1,280,0,0,86900
0535379100,1920,1950,0,1,821,299,3,1130,0,1130,1,0,1,2,5,1,1,2,720,229,0,120000
0535380010,1915,1950,0,1,338,325,3,774,821,1595,0,0,2,3,7,1,1,2,528,49,0,155500
0535380130,1910,1950,0,0,0,1077,1,981,779,1760,0,1,1,4,7,1,1,2,648,120,0,80000
0535381060,1915,1950,0,0,0,672,1,694,520,1214,0,0,1,3,6,0,1,3,936,216,0,105000
0535382020,1900,1970,0,1,664,290,1,1766,648,2414,0,0,2,3,10,1,3,2,520,142,0,160000
0535382130,1936,1989,0,1,626,170,2,1096,370,1466,0,0,2,3,7,1,3,2,566,436,21,170000
0535401140,1965,1965,101,1,643,445,3,1324,0,1324,0,0,2,3,6,1,3,2,440,0,138,160000
0535402070,1966,1966,1047,1,516,380,1,1086,0,1086,1,0,1,3,6,1,3,2,484,0,0,159950
0535402100,1963,1963,379,1,580,503,1,1146,0,1146,0,0,1,3,6,1,3,1,294,345,75,165000
0535402220,1962,1981,0,1,600,312,1,1085,649,1734,0,1,1,3,7,1,3,2,440,0,0,159000
0535402230,1962,1985,161,1,701,434,3,1207,0,1207,0,1,1,3,6,0,3,1,264,0,240,147000
0535403040,1964,1964,0,1,312,0,1,912,0,912,0,0,1,2,5,0,3,1,288,0,0,115000
0535403150,1959,1959,0,1,655,0,3,1194,0,1194,0,0,1,3,6,1,2,2,539,0,0,159500
0535403200,1959,1959,207,1,414,450,3,864,0,864,1,0,1,2,4,0,3,1,288,168,0,120000
0535404080,1957,1957,0,1,708,108,1,816,0,816,1,0,1,2,5,0,1,1,308,0,0,129900
0535425040,1961,1992,104,1,913,400,1,1773,0,1773,1,0,2,3,6,2,3,2,418,355,98,183000
0535426195,1957,1997,0,1,1277,207,1,1600,0,1600,1,0,1,2,6,2,3,1,319,288,258,207500
0535450100,1950,1950,0,1,455,455,2,910,611,1521,0,1,1,3,6,0,1,1,597,199,0,147500
0535450180,1949,1950,0,0,0,720,1,720,472,1192,0,1,1,4,6,0,0,0,0,0,0,135000
0535453160,1959,1959,0,1,369,671,1,1040,0,1040,0,0,1,3,6,0,3,1,286,140,0,133700
0535456020,1959,1959,0,1,179,465,3,1150,0,1150,1,0,1,3,6,0,3,1,300,0,0,141000
0535457070,1961,1961,0,1,781,369,1,1150,0,1150,0,0,1,3,6,0,3,1,288,0,0,146000
0535477060,1966,1966,266,1,512,148,1,660,688,1348,0,1,1,3,6,1,3,2,453,188,108,155000
0535478010,1962,1962,0,1,784,141,1,999,0,999,1,0,1,3,6,0,3,1,300,150,72,134500
0535478070,1962,1962,0,1,809,236,2,1045,0,1045,1,0,1,3,6,0,1,2,528,0,0,120000
0535478090,1962,1962,0,1,468,396,2,864,0,864,0,0,1,3,5,0,3,1,336,0,0,105000
0535478110,1962,1962,0,1,953,72,1,1025,0,1025,1,0,1,3,6,0,0,0,0,96,80,124000
0902100110,1900,2005,0,0,0,716,3,1007,1007,2014,0,0,2,5,8,0,1,2,624,0,72,169000
0902100130,1925,1950,0,0,0,686,0,810,518,1328,0,0,1,3,8,0,1,1,210,0,172,107000
0902101050,1948,1950,264,1,276,936,2,1226,442,1668,1,0,1,3,6,0,1,1,240,0,0,135000
0902103090,1920,1980,0,1,284,863,1,1147,510,1657,0,0,1,4,9,1,1,1,162,0,0,111500
0902104020,1900,2004,0,1,381,399,3,940,476,1416,0,0,1,3,7,0,1,2,400,0,24,156500
0902106040,1925,1990,0,1,16,712,3,832,809,1641,0,1,1,3,6,1,1,2,546,0,0,178000
0902108060,1930,1950,0,0,0,502,1,502,502,1004,0,0,1,2,5,1,1,1,200,280,0,105000
0902109010,1930,2005,0,0,0,813,3,813,0,813,0,0,1,2,5,0,1,1,270,0,113,110000
0902110120,1900,1950,0,0,0,938,2,1084,867,1951,0,0,2,4,9,0,1,2,576,0,6,111500
0902110130,1924,1950,0,1,143,817,2,1032,0,1032,0,0,1,2,5,0,1,1,280,0,0,108000
0902111010,1925,1950,0,0,0,844,1,844,0,844,0,0,1,2,5,0,1,1,216,50,81,111500
0902125020,1880,1991,0,0,0,636,1,1089,661,1750,0,0,1,3,8,0,1,1,240,0,0,124000
0902128020,1950,1950,0,0,0,576,3,864,0,864,0,0,1,2,5,0,1,1,528,0,0,105000
0902128100,1920,1950,0,0,0,648,1,734,384,1118,0,0,1,2,6,0,1,2,440,0,0,116000
0902134060,1905,1950,0,0,0,738,2,714,662,1376,0,0,1,2,7,0,1,1,216,0,0,96900
0902204060,1955,1955,0,1,576,384,1,960,0,960,1,0,1,3,5,0,1,2,576,0,0,135500
0902204120,1924,1950,145,0,0,816,3,816,750,1566,0,1,1,5,7,0,1,2,450,24,0,139000
0902206020,1921,1950,0,1,416,76,1,492,0,492,1,0,1,1,3,0,1,1,200,0,0,61500
0902206090,1945,1950,0,1,310,460,1,885,297,1182,0,1,1,3,5,0,1,1,378,0,0,120000
0902207080,1955,2005,0,1,256,906,3,1163,0,1163,1,0,1,3,6,0,3,1,220,142,98,126175
0902207110,1920,1950,0,0,0,798,2,840,0,840,0,0,1,2,5,0,1,1,250,112,0,64000
0902325050,1914,1970,0,1,390,490,0,880,888,1768,0,1,1,2,6,2,1,2,320,0,341,163000
0902325100,1910,2005,0,0,0,1226,3,1226,878,2104,0,0,2,5,9,0,1,2,432,0,341,155000
0902325160,1900,1950,0,0,0,540,2,889,551,1440,0,0,1,3,6,0,3,1,352,0,0,79000
0902328100,1916,1950,0,0,0,815,3,815,875,1690,0,0,1,3,7,1,1,1,225,0,0,144000
0902329070,1910,1993,0,0,0,684,3,684,684,1368,0,0,1,3,7,0,1,1,216,0,158,114504
0902329090,1920,1950,0,0,0,596,3,998,764,1762,1,1,1,4,8,0,1,2,576,36,0,157000
0902400090,1923,1950,0,0,0,1200,1,1200,0,1200,0,0,1,4,7,0,1,1,312,0,0,125000
0902400110,1892,1993,0,0,0,1107,3,1518,1518,3608,0,1,2,4,12,2,1,3,840,0,260,475000
0902406030,1958,1958,0,0,0,960,3,960,0,960,0,0,1,3,5,0,1,2,624,0,0,125000
0903200050,1941,1950,0,1,266,522,1,788,0,788,0,0,1,2,4,2,0,0,0,0,0,100000
0903202120,1939,1950,0,0,0,972,2,972,605,1577,0,0,1,3,6,1,1,1,312,0,0,140200
0903206160,1924,1996,0,0,0,848,1,1017,810,1827,0,0,1,2,9,1,1,1,240,27,36,202500
0903225090,1947,1950,0,1,399,605,3,1004,660,1664,0,0,2,3,7,2,1,2,420,0,24,159000
0903229040,1939,1950,0,1,507,286,1,793,325,1118,1,0,1,3,5,1,1,2,410,0,0,119900
0903231070,1934,1950,0,0,0,816,1,816,0,1176,0,0,1,3,6,1,1,2,528,112,0,114500
0903231190,1936,1950,0,0,0,896,2,896,448,1344,0,0,1,3,7,0,1,1,240,200,114,115000
0903231220,1930,1950,0,1,347,381,3,728,434,1162,1,0,1,3,6,0,1,1,258,0,24,75000
0903231240,1925,1950,0,1,489,279,1,1015,0,1015,0,0,1,3,6,0,1,1,450,0,0,88000
0903233100,1928,1950,0,0,0,1042,3,1042,534,1576,0,0,1,3,8,1,1,1,225,0,0,149000
0903233220,1930,1984,0,0,0,741,2,741,583,1324,0,0,1,3,7,0,1,1,180,0,0,110000
0903234030,1925,1980,0,1,397,706,2,1103,0,1103,0,0,1,2,5,1,1,2,440,166,120,110500
0903235020,1921,1950,0,1,616,0,2,616,0,616,0,0,1,2,4,0,1,1,205,0,0,89000
0903236200,1922,1950,0,0,0,993,1,1048,0,1048,0,0,1,2,5,1,1,1,280,0,0,113000
0903400030,1925,1950,0,0,0,816,1,816,0,816,0,0,1,2,4,0,1,1,210,168,0,109000
0903425190,1962,1962,0,0,0,1595,1,1611,875,2486,0,0,2,5,8,1,1,2,576,0,0,220000
0903425340,1970,1970,160,1,789,171,1,960,0,960,1,0,1,3,6,0,1,2,576,0,288,129000
0903430090,1910,2003,0,0,0,485,2,1001,634,1635,0,0,1,2,5,0,3,1,255,394,0,117000
0903430130,1941,1950,0,0,0,693,0,693,0,693,0,0,1,2,4,0,0,0,0,0,20,52500
0903454020,1919,1950,0,0,0,610,3,819,0,819,0,0,1,2,4,0,0,0,0,0,0,72000
0903454080,1937,1950,0,0,0,780,1,780,596,1376,0,0,2,3,7,1,1,1,198,0,0,119500
0903455090,1938,1995,0,0,0,803,3,803,557,1360,0,1,1,2,6,0,1,1,297,0,65,125500
0903456060,1922,1950,0,0,0,1007,0,1077,0,1077,0,0,1,3,6,1,1,1,210,0,100,91000
0903456090,1935,1982,0,1,490,30,2,520,0,754,1,0,1,2,5,0,0,0,0,53,0,84500
0903458010,1930,1950,0,1,343,641,1,984,0,984,0,0,1,3,6,0,1,1,308,0,0,90000
0904100030,1951,1951,41,1,329,477,1,1081,341,1422,1,0,1,3,7,1,1,1,288,0,0,137500
0904101040,1958,1958,120,1,300,468,3,1352,0,1352,0,0,1,3,6,0,2,1,288,168,0,130000
0904302020,1936,1950,0,0,0,830,2,879,0,879,0,0,1,2,4,0,1,1,180,0,108,80000
0904302030,2004,2004,0,1,510,190,3,1073,0,1073,1,0,2,2,4,0,1,1,246,0,120,157000
0905100030,1963,1979,51,1,547,504,2,1382,0,1382,0,1,1,3,6,1,3,2,459,0,82,148000
0905101450,1963,2003,0,1,663,396,1,1068,0,1068,0,0,1,3,6,0,3,1,264,192,0,154500
0905103130,1967,1967,305,1,779,285,1,1064,0,1064,0,0,1,3,6,1,3,2,528,314,48,153600
0905103140,1966,1966,97,1,328,285,3,1320,0,1320,1,0,1,3,6,2,3,2,564,160,68,164500
0905103180,1964,1964,0,1,456,456,1,934,0,934,0,0,1,2,4,0,3,1,336,77,0,132000
0905105010,1966,1966,0,1,773,286,2,1059,0,1059,1,0,1,3,6,0,3,1,286,0,88,142500
0905106210,1968,1968,188,1,673,378,1,1159,0,1159,0,1,1,3,7,1,3,1,336,466,0,158000
0905107070,1978,1978,203,1,209,463,1,672,728,1400,0,1,1,3,6,1,3,2,440,0,0,149500
0905107220,1967,1967,450,1,194,0,1,1458,0,1458,1,1,1,3,7,1,3,2,512,284,0,165000
0905107240,1968,1993,0,1,570,891,2,1721,0,1721,0,1,2,3,7,1,3,2,440,0,96,180000
0905107300,1978,1978,200,1,794,166,0,1040,0,1040,1,0,1,3,6,1,1,2,616,131,0,160500
0905200280,1958,1958,0,1,57,554,3,1252,668,1920,1,0,2,4,8,1,3,2,451,0,0,172500
0905200290,1957,2000,67,1,168,284,3,1803,0,1803,1,0,2,3,8,1,3,2,484,0,0,155000
0905200340,1955,1974,0,1,306,372,1,1779,0,1779,1,1,1,3,6,1,3,2,454,0,418,170000
0905200380,1924,1950,65,0,0,872,0,872,0,872,0,0,1,2,5,1,1,1,322,0,0,105000
0905200490,1965,2001,0,1,648,0,3,960,0,960,1,0,0,0,3,0,3,1,364,88,0,145000
0905201090,1956,1987,0,1,988,200,2,1437,0,1437,1,1,1,3,6,1,1,2,576,304,0,168000
0905202190,1967,1967,123,1,810,229,1,1830,0,1830,1,0,1,2,6,2,3,2,521,0,115,278000
0905202210,1963,1963,0,1,104,46,3,1000,0,1000,1,0,1,1,4,2,3,2,575,238,0,164000
0905225080,1953,1953,0,1,603,701,1,1304,983,2287,0,0,2,3,7,1,3,2,667,0,21,225000
0905300010,1971,1972,153,1,535,88,3,810,0,810,1,0,1,2,4,0,1,2,576,0,0,130000
0905300080,1974,1974,0,1,762,102,1,894,0,894,1,0,1,3,5,1,3,2,440,241,0,142500
0905351150,1986,1986,0,1,1082,371,2,1453,0,1453,1,1,1,2,6,1,3,2,445,0,80,190000
0905402110,1954,1954,0,1,799,168,3,1350,0,1350,0,1,1,3,6,1,3,2,504,237,0,146000
0905403050,1942,1950,0,1,230,569,3,799,351,1150,0,0,1,3,6,2,2,1,215,264,0,128000
0905426150,1966,1966,0,0,0,697,1,1575,626,2201,0,0,2,4,8,1,3,2,432,586,236,274970
0905427140,1962,1962,96,1,612,0,3,1560,0,1560,0,0,2,3,6,1,3,2,528,453,253,182000
0905451410,1955,1999,164,0,0,1057,2,1057,0,1057,0,0,1,3,6,0,3,1,288,0,0,137000
0905452140,1954,1972,0,1,444,550,2,1216,639,1855,0,0,2,4,7,0,3,1,325,182,0,136900
0905452150,1953,1953,0,1,468,532,1,1068,541,1609,0,1,1,5,7,0,3,1,305,0,0,149900
0905475150,1952,1952,0,1,210,219,0,1148,0,1148,0,0,1,2,6,0,1,1,308,0,0,123500
0905480160,1948,1950,0,0,0,810,0,1002,454,1456,1,0,1,4,7,1,1,1,280,0,0,91500
0906202040,1985,1985,85,1,1258,40,1,1298,0,1298,1,0,2,3,5,1,3,2,403,165,26,180000
0906204180,1989,1989,232,1,549,319,3,1313,1246,2559,0,1,2,4,9,1,3,2,506,0,245,209000
0906223180,1993,1994,125,1,380,397,3,1065,846,1911,0,1,2,3,8,1,3,2,471,182,81,215000
0906380110,2005,2006,0,0,0,1308,3,1308,568,1876,0,1,2,3,7,0,2,3,848,0,40,229800
0906380150,2005,2005,0,1,393,815,3,1208,0,1208,0,0,2,2,6,0,3,2,632,105,58,183600
0906380170,2006,2006,84,1,684,515,3,1220,0,1220,1,0,2,2,6,0,3,2,632,105,54,194000
0906380180,2006,2006,0,0,0,1286,3,1294,0,1294,0,0,2,2,6,1,3,2,662,168,55,193879
0906382030,2005,2006,240,1,20,1594,3,1614,0,1614,0,0,2,3,7,0,3,3,865,144,59,221500
0906382040,2006,2006,0,0,0,1498,3,1498,0,1498,0,0,2,2,5,0,3,2,675,351,33,204900
0906382050,2006,2006,0,1,464,927,3,1391,571,1962,0,1,2,3,7,0,3,3,868,0,90,239799
0906392090,2006,2006,0,1,1576,260,2,1846,0,1846,1,0,2,3,7,1,3,2,495,0,32,233555
0906392100,2005,2005,0,1,1300,434,3,1734,0,1734,1,0,2,3,7,0,3,2,660,160,24,260000
0906392120,2005,2006,198,1,1122,448,3,1590,0,1590,1,1,2,2,6,0,3,3,754,176,80,294900
0906394010,2005,2006,0,0,0,945,3,945,864,1809,0,1,2,3,8,0,3,2,638,144,54,209700
0906394040,2005,2005,140,1,56,1558,3,1614,0,1614,0,0,2,3,7,1,3,2,576,100,45,225000
0906394060,2005,2005,532,0,0,784,3,784,812,1596,0,1,2,3,6,0,3,2,610,144,45,181000
0906420020,1992,1992,0,1,789,119,3,927,988,1915,1,1,2,3,8,1,3,2,506,120,150,220000
0906426090,1964,1964,621,1,812,812,0,1582,0,1582,0,0,2,4,7,0,3,2,390,168,198,190000
0906475050,1969,1969,0,1,938,0,3,988,0,988,1,0,1,1,4,2,3,2,540,0,130,180000
0906475200,1975,1975,0,1,655,878,1,1533,0,1533,1,0,2,2,5,2,3,2,576,200,54,280000
0906476140,1968,1968,0,1,853,535,2,1388,0,1388,1,0,2,3,6,1,3,2,522,0,58,158900
0907125020,1996,1996,0,1,298,572,3,914,0,914,0,0,1,2,5,0,1,2,576,0,0,148000
0907125080,1996,1996,0,0,0,1100,3,1100,0,1100,0,1,1,3,5,0,3,2,462,0,0,145000
0907130110,1995,1995,68,0,0,781,3,795,704,1499,0,1,2,3,6,1,3,2,473,413,91,187000
0907131070,1998,1998,0,1,846,579,3,1425,0,1425,1,0,2,3,5,0,3,2,591,0,130,193000
0907135230,1995,1995,0,1,716,274,3,990,0,990,0,0,1,3,5,0,3,2,576,224,0,156000
0907175030,2000,2000,244,1,1400,125,3,1525,0,1525,1,0,2,3,6,0,3,2,541,219,36,235000
0907175060,1997,1997,0,1,1200,279,3,1494,0,1494,1,0,2,3,6,0,3,2,576,168,27,217000
0907180120,1999,1999,183,1,1162,426,3,1588,0,1588,0,0,2,3,6,0,3,2,472,158,29,214000
0907181090,1999,1999,0,1,500,342,3,856,893,1749,0,1,2,3,7,0,3,2,515,140,85,196000
0907187010,1999,2000,0,1,894,57,3,951,828,1779,1,1,2,3,7,1,3,2,586,208,107,217000
0907192010,2002,2002,0,1,700,216,3,920,941,1861,1,1,2,3,8,0,2,2,492,146,91,200000
0907194130,2002,2002,144,0,0,936,3,936,840,1776,0,1,2,3,7,1,3,2,474,144,96,192500
0907196020,2001,2002,150,0,0,1541,3,1541,0,1541,0,0,2,3,6,1,3,3,843,468,81,205000
0907200170,1976,1976,0,1,483,428,2,954,0,954,0,0,1,3,6,0,1,2,576,0,0,132500
0907201160,1977,1977,62,1,509,166,1,686,702,1388,0,1,1,3,6,0,3,1,317,406,36,157500
0907201230,1978,1978,123,1,595,0,1,1282,0,1282,0,0,2,3,6,0,1,3,672,386,0,174000
0907202140,1969,1969,0,1,523,448,1,971,0,971,0,1,1,3,5,1,3,1,300,0,0,128500
0907203010,1972,1972,0,1,360,504,3,864,0,864,0,0,1,3,5,0,3,1,288,0,0,128500
0907203040,1972,1972,0,1,894,0,1,894,0,894,1,0,1,3,5,0,3,2,552,256,0,149900
0907227090,1972,1972,0,1,437,427,3,864,0,864,0,0,1,3,5,0,1,1,297,0,0,119900
0907230240,1993,1994,0,1,338,292,3,630,690,1320,0,1,2,3,5,0,1,2,484,0,48,137000
0907251100,2002,2002,210,1,932,133,3,1091,898,1989,1,1,2,3,7,1,3,2,586,199,60,255000
0907252050,2002,2002,199,1,456,370,3,878,884,1762,0,1,2,3,6,0,3,2,591,320,54,222000
0907254050,1999,1999,148,1,639,201,3,840,915,1755,1,1,2,3,7,1,3,2,530,176,73,214000
0907255010,2002,2002,0,1,872,476,3,1358,0,1358,1,1,1,1,5,1,3,2,418,68,166,220000
0907255050,2001,2002,178,0,0,1753,3,1787,0,1787,0,0,2,3,7,1,3,3,748,198,150,275000
0907262080,2002,2002,0,0,0,872,3,872,1037,1909,0,1,2,4,8,0,2,2,529,0,108,197000
0907265030,2002,2002,295,1,986,668,3,1654,0,1654,1,0,2,3,6,0,3,3,900,0,136,230000
0907270050,1999,1999,261,1,920,170,3,1090,1124,2214,1,1,2,3,8,1,3,3,646,197,80,268500
0907275030,1996,1997,0,0,0,1065,3,1065,984,2049,0,1,2,4,9,1,3,2,467,120,48,210900
0907285010,1998,1998,227,1,796,258,3,1070,869,1939,0,1,2,3,8,1,3,3,555,128,84,227000
0907285100,1995,1996,0,1,685,245,3,950,1045,1995,1,1,2,4,8,1,3,2,610,275,170,237000
0907290020,1998,1998,0,1,975,133,3,1108,989,2097,1,1,2,3,8,1,1,2,583,253,170,274300
0907290080,2004,2005,0,1,24,1836,3,1836,0,1836,0,0,2,3,8,1,3,2,484,120,33,216837
0907290160,2003,2003,170,1,717,131,3,848,0,848,1,0,1,1,4,0,3,2,420,140,0,133000
0907290230,2004,2004,169,1,662,186,3,848,0,848,1,0,1,1,3,1,3,2,420,140,0,155900
0907290260,2006,2006,0,0,0,1079,3,1079,840,1919,0,1,2,3,8,1,3,2,685,0,51,233230
0907401050,2003,2003,0,1,1000,390,3,1390,0,1390,1,0,2,3,7,0,3,2,545,0,68,207000
0907401080,2004,2005,0,0,0,847,3,847,1101,1948,0,1,2,4,8,1,2,2,434,100,48,195000
0907405030,2003,2003,120,1,340,1342,3,1700,0,1700,1,0,2,3,7,0,3,2,544,192,23,200000
0907410040,2006,2006,0,0,0,851,3,851,886,1737,0,1,2,3,7,0,3,2,578,0,105,203160
0907410100,2005,2005,0,0,0,784,3,784,827,1611,0,1,2,3,6,0,3,2,572,144,36,195800
0907410110,2005,2006,196,1,24,1528,3,1552,0,1552,0,0,2,3,7,0,3,3,782,144,20,212900
0907412010,2004,2004,0,0,0,860,3,860,860,1720,0,1,2,3,7,0,3,2,565,0,70,196500
0907414040,2005,2006,0,1,996,340,3,1336,0,1336,1,0,2,3,6,0,3,2,502,136,43,198000
0907418020,2005,2006,0,0,0,750,3,750,750,1500,0,1,2,3,6,0,3,2,564,0,35,173900
0907420070,2005,2006,0,0,0,728,3,728,728,1456,0,1,2,3,8,1,3,2,390,0,24,163990
0907420090,2005,2005,0,1,24,1286,3,1310,0,1310,0,0,2,3,6,1,3,2,400,0,0,164990
0908102020,1910,2000,0,1,173,166,2,760,676,1436,1,0,2,3,6,0,3,2,528,147,0,98000
0908102320,1959,1959,132,1,176,1290,1,1466,0,1466,0,1,1,3,6,2,3,2,528,0,140,149900
0908102330,1951,1951,0,1,836,0,1,1220,0,1220,0,0,1,2,6,0,1,2,396,0,0,102000
0908127050,1969,1969,0,1,847,329,1,1176,0,1176,1,0,1,2,5,0,3,1,360,0,92,119900
0908128100,2003,2004,190,0,0,796,3,806,918,1724,0,1,2,3,8,1,2,2,616,168,57,196500
0908178050,2003,2005,0,0,0,1150,3,1164,1150,2314,0,1,2,3,9,1,2,2,502,0,274,229000
0908188110,2004,2004,50,0,0,970,3,970,739,1709,0,0,2,3,7,0,1,2,380,0,40,134000
0908188120,2004,2004,50,0,0,970,3,970,739,1709,0,0,2,3,7,0,1,2,380,0,40,130000
0908188130,2004,2006,50,0,0,970,3,970,739,1709,0,0,2,3,7,0,1,2,380,0,40,130000
0908188140,2004,2004,50,0,0,970,3,970,739,1709,0,0,2,3,7,0,1,2,380,0,40,137500
0908188150,2004,2004,117,0,0,976,3,976,732,1708,0,0,2,3,7,0,1,2,380,0,40,130000
0908225180,1948,1950,0,0,0,624,3,624,312,936,0,0,1,3,5,0,3,1,265,0,0,97900
0908227010,1915,1950,0,0,0,832,1,846,492,1338,0,0,2,3,7,0,1,2,528,0,0,92000
0908227030,1924,1950,0,0,0,1093,1,1093,576,1669,0,1,1,4,9,0,3,1,288,0,0,107000
0908227040,1910,1996,0,0,0,658,1,658,526,1184,0,0,1,5,8,0,0,0,0,0,151,81000
0908228040,1924,1950,0,1,392,392,2,949,272,1221,1,0,1,4,7,0,3,1,392,0,0,104900
0908275220,1955,1990,0,1,167,697,1,864,0,864,1,0,1,2,5,0,1,2,572,0,0,115000
0909101050,1918,1950,0,0,0,686,2,686,564,1250,0,1,1,3,7,0,1,1,280,207,0,116000
0909101080,1922,1950,0,0,0,864,1,964,0,1414,0,0,1,3,8,1,0,0,0,0,0,83000
0909101190,1912,1950,0,0,0,795,1,954,795,2230,1,0,1,5,10,0,1,1,440,0,188,118500
0909101330,1922,1955,0,0,0,498,1,498,0,498,0,0,1,1,3,0,1,1,216,0,0,35000
0909103020,1910,1993,0,0,0,616,1,1055,218,1273,0,0,1,3,5,0,1,1,275,212,0,121000
0909131125,1916,1995,0,0,0,686,2,948,980,1928,0,0,2,5,10,0,0,0,0,0,0,160000
0909175030,1940,2000,0,1,388,552,3,1192,403,1595,0,0,1,2,6,2,3,1,240,0,0,140000
0909176180,1938,1950,0,1,930,128,1,1058,493,1551,1,0,2,3,6,0,1,1,240,0,0,137000
0909201180,1945,1950,0,1,780,0,1,816,524,1340,1,0,1,3,6,0,3,1,440,0,0,128000
0909250070,1926,1997,0,1,424,200,3,743,736,1479,1,0,1,3,6,2,1,1,312,530,0,160000
